model,container,form,scheme,trust,panel,window,risk_lambda,kelly_fraction,n_bets,n_slates,total_return_pct,flat_roi_pct,max_drawdown_pct,sharpe_ann,calmar,win_rate,mean_exposure
m05_joint_production_wealth,std_A_pool,std,A_pool,canonical_P1,F,full,10.0,0.5,1078,99,136.53453326719026,12.880820209286135,-22.956438531442437,1.4185179737658653,5.947548574670449,0.32560296846011133,0.07623627229651601
m05_joint_production_wealth,std_A_pool,std,A_pool,canonical_P1,F,full,8.0,0.5,1078,99,136.34858650411493,12.866930629308278,-22.956438531442412,1.4170538024432486,5.939448591616872,0.32560296846011133,0.07625824830723699
m05_joint_production_wealth,std_A_pool,std,A_pool,flat_1.0,F,full,23.0,0.6,1497,99,52.78645136105584,8.583474816215544,-13.685827059408687,1.2056956779849617,3.857015811460688,0.3700734802939212,0.05419256920464991
m05_joint_production_wealth,std_A_pool,std,A_pool,flat_1.0,F,full,18.0,0.6,1497,99,68.83863713008517,8.58190645660522,-17.05865233356654,1.180831441338517,4.035408881311829,0.3700734802939212,0.0685176086316092
m05_joint_production_wealth,std_A_pool,std,A_pool,flat_1.0,F,full,15.0,0.6,1497,99,83.96363957085636,8.5805237504774,-20.014947382524422,1.1583339119485285,4.195046730133662,0.3700734802939212,0.08143244508489104
m05_joint_production_wealth,std_A_pool,std,A_pool,flat_1.0,F,full,12.0,0.6,1497,99,107.0853858020432,8.578551983576892,-24.202797328217812,1.1252474160204666,4.424504504576145,0.3700734802939212,0.10034555207060245
m05_joint_production_wealth,std_A_pool,std,A_pool,flat_1.0,F,full,10.0,0.6,1497,99,130.44481078368025,8.576695676244642,-28.115708870824868,1.0929283461089074,4.6395704046800805,0.3700734802939212,0.1187276205593591
m05_joint_production_wealth,std_A_pool,std,A_pool,flat_1.0,F,full,8.0,0.6,1497,99,167.40467165382307,8.754587033632937,-32.944321359493564,1.0631093098713305,5.081442407845565,0.3700734802939212,0.14285565241582768
m05_joint_production_wealth,std_A_pool,std,A_pool,canonical_P1,F,full,23.0,0.6,1078,99,63.078518019607976,12.877402424237332,-10.736064453592856,1.4772641255829648,5.875385556063661,0.32560296846011133,0.040948022679735165
m05_joint_production_wealth,std_A_pool,std,A_pool,canonical_P1,F,full,18.0,0.6,1078,99,83.59745599307129,12.877063548547358,-13.562001167285596,1.455651036730098,6.164094440186745,0.32560296846011133,0.0517749805021395
m05_joint_production_wealth,std_A_pool,std,A_pool,canonical_P1,F,full,15.0,0.6,1078,99,103.53258668064976,12.876769149232222,-16.09827781706062,1.4360797483128576,6.431283386781168,0.32560296846011133,0.06153718766948694
m05_joint_production_wealth,std_A_pool,std,A_pool,canonical_P1,F,full,12.0,0.6,1078,99,135.27616348200812,12.882830146020824,-19.786447533556974,1.4078846821366988,6.836809045817118,0.32560296846011133,0.07582409407843296
m05_joint_production_wealth,std_A_pool,std,A_pool,canonical_P1,F,full,10.0,0.6,1078,99,169.1114359911234,13.141301566544044,-23.946097569060527,1.4219816920300117,7.062171007338717,0.32560296846011133,0.08737632368742408
m05_joint_production_wealth,std_A_pool,std,A_pool,canonical_P1,F,full,8.0,0.6,1078,99,173.6978775539026,12.87318494891946,-27.26963561244326,1.3873310020511238,6.369644245434782,0.32560296846011133,0.09149802143057147
m05_joint_production_wealth,std_B_full,std,B_full,flat_1.0,P,full,23.0,0.3,1491,99,53.75732361052965,8.79334163306788,-13.564807218375712,1.216249227066072,3.9629994547734313,0.3675385647216633,0.05368145950995762
m05_joint_production_wealth,std_B_full,std,B_full,flat_1.0,O,evaluation,23.0,0.3,789,50,9.063960968763984,3.6510504555799215,-13.56480721837572,0.4937132232194487,0.6681968142153459,0.36755386565272496,0.059010399597516236
m05_joint_production_wealth,std_B_full,std,B_full,flat_1.0,F,full,18.0,0.3,1491,99,70.17115913297663,8.791571585901558,-16.910299442017653,1.1913057026997362,4.149610678011989,0.3675385647216633,0.06787346540392684
m05_joint_production_wealth,std_B_full,std,B_full,flat_1.0,F,full,15.0,0.3,1491,99,85.66159284810423,8.790007810338961,-19.84350546318365,1.1687358465463256,4.316857876096297,0.3675385647216633,0.08066910736234996
m05_joint_production_wealth,std_B_full,std,B_full,flat_1.0,F,full,12.0,0.3,1491,99,109.38540154540672,8.787772157627092,-24.0000933081892,1.1355419825322386,4.5577073447494785,0.3675385647216633,0.09940893177070455
m05_joint_production_wealth,std_B_full,std,B_full,flat_1.0,F,full,10.0,0.3,1491,99,133.4035457111179,8.785660802194569,-27.885396412633046,1.1031169007259751,4.783993160329667,0.3675385647216633,0.11762403204925012
m05_joint_production_wealth,std_B_full,std,B_full,flat_1.0,F,full,8.0,0.3,1491,99,170.17198008927812,8.912559189000886,-32.883355965654495,1.06587465463258,5.175018640646555,0.3675385647216633,0.14195878239976017
m05_joint_production_wealth,std_B_full,std,B_full,canonical_P1,P,full,23.0,0.3,1072,99,62.972767185107536,12.966766615991126,-10.780733594859441,1.4730873352787033,5.841232104569835,0.32369402985074625,0.04062269189197746
m05_joint_production_wealth,std_B_full,std,B_full,canonical_P1,O,evaluation,23.0,0.3,522,50,19.609546769268405,9.450627698296117,-9.281797808540071,1.0571793080459762,2.112688422411647,0.31417624521072796,0.04208830634386093
m05_joint_production_wealth,std_B_full,std,B_full,canonical_P1,F,full,18.0,0.3,1072,99,72.08549266918722,12.960113069363679,-13.88751889801858,1.4707528731006112,5.1906674762093115,0.32369402985074625,0.04550335817386462
m05_joint_production_wealth,std_B_full,std,B_full,canonical_P1,F,full,15.0,0.3,1072,99,71.81298957428584,12.901575797162362,-14.012516317303023,1.4641386924254678,5.124917462940562,0.32369402985074625,0.045594696235679175
m05_joint_production_wealth,std_B_full,std,B_full,canonical_P1,F,full,12.0,0.3,1072,99,71.81298957428584,12.901575797162362,-14.012516317303023,1.4641386924254678,5.124917462940562,0.32369402985074625,0.045594696235679175
m05_joint_production_wealth,std_B_full,std,B_full,canonical_P1,F,full,10.0,0.3,1072,99,71.81298957428584,12.901575797162362,-14.012516317303023,1.4641386924254678,5.124917462940562,0.32369402985074625,0.045594696235679175
m05_joint_production_wealth,std_B_full,std,B_full,canonical_P1,F,full,8.0,0.3,1072,99,71.81298957428584,12.901575797162362,-14.012516317303023,1.4641386924254678,5.124917462940562,0.32369402985074625,0.045594696235679175
m05_joint_production_wealth,std_B_full,std,B_full,flat_1.0,F,full,23.0,0.4,1491,99,53.75732361053005,8.79334163306792,-13.564807218375735,1.2162492270660796,3.962999454773454,0.3675385647216633,0.05368145950995757
m05_joint_production_wealth,std_B_full,std,B_full,flat_1.0,F,full,18.0,0.4,1491,99,70.17115913297707,8.791571585901586,-16.910299442017635,1.1913057026997416,4.149610678012019,0.3675385647216633,0.06787346540392682
m05_joint_production_wealth,std_B_full,std,B_full,flat_1.0,F,full,15.0,0.4,1491,99,85.66159284810406,8.79000781033897,-19.843505463183643,1.168735846546325,4.3168578760962895,0.3675385647216633,0.08066910736234986
m05_joint_production_wealth,std_B_full,std,B_full,flat_1.0,F,full,12.0,0.4,1491,99,109.3854015454077,8.787772157627163,-24.0000933081892,1.1355419825322466,4.557707344749519,0.3675385647216633,0.09940893177070444
m05_joint_production_wealth,std_B_full,std,B_full,flat_1.0,F,full,10.0,0.4,1491,99,133.40354571111797,8.785660802194565,-27.885396412633064,1.1031169007259745,4.783993160329666,0.3675385647216633,0.11762403204925012
m05_joint_production_wealth,std_B_full,std,B_full,flat_1.0,F,full,8.0,0.4,1491,99,170.1719800892774,8.912559189000872,-32.883355965654516,1.0658746546325768,5.17501864064653,0.3675385647216633,0.14195878239976017
m05_joint_production_wealth,std_B_full,std,B_full,canonical_P1,F,full,23.0,0.4,1072,99,62.99499034680789,12.920849072776088,-10.697172475752652,1.465376151257041,5.888938454493375,0.32369402985074625,0.04080541473892704
m05_joint_production_wealth,std_B_full,std,B_full,canonical_P1,F,full,18.0,0.4,1072,99,83.38610869304341,12.919818433176765,-13.57917152123245,1.4434613152008253,6.140736094441443,0.32369402985074625,0.05156514794953005
m05_joint_production_wealth,std_B_full,std,B_full,canonical_P1,F,full,15.0,0.4,1072,99,101.87397018466942,13.232118946058547,-16.614168308083375,1.472539440207899,6.131752627972606,0.32369402985074625,0.058872559381240884
m05_joint_production_wealth,std_B_full,std,B_full,canonical_P1,F,full,12.0,0.4,1072,99,102.15366164124737,12.901575797162362,-18.530998221344717,1.4339381511035274,5.512582777304616,0.32369402985074625,0.0607929283142389
m05_joint_production_wealth,std_B_full,std,B_full,canonical_P1,F,full,10.0,0.4,1072,99,102.15366164124737,12.901575797162362,-18.530998221344717,1.4339381511035274,5.512582777304616,0.32369402985074625,0.0607929283142389
m05_joint_production_wealth,std_B_full,std,B_full,canonical_P1,F,full,8.0,0.4,1072,99,102.15366164124737,12.901575797162362,-18.530998221344717,1.4339381511035274,5.512582777304616,0.32369402985074625,0.0607929283142389
m05_joint_production_wealth,std_B_full,std,B_full,flat_1.0,F,full,23.0,0.5,1491,99,53.757323610529426,8.793341633067877,-13.564807218375746,1.2162492270660696,3.9629994547734047,0.3675385647216633,0.05368145950995757
m05_joint_production_wealth,std_B_full,std,B_full,flat_1.0,F,full,18.0,0.5,1491,99,70.17115913297742,8.79157158590162,-16.910299442017692,1.191305702699745,4.149610678012026,0.3675385647216633,0.06787346540392687
m05_joint_production_wealth,std_B_full,std,B_full,flat_1.0,F,full,15.0,0.5,1491,99,85.66159284810419,8.79000781033896,-19.843505463183625,1.1687358465463225,4.3168578760963,0.3675385647216633,0.08066910736234995
m05_joint_production_wealth,std_B_full,std,B_full,flat_1.0,F,full,12.0,0.5,1491,99,109.3854015454077,8.787772157627165,-24.00009330818923,1.135541982532246,4.557707344749514,0.3675385647216633,0.0994089317707044
m05_joint_production_wealth,std_B_full,std,B_full,flat_1.0,F,full,10.0,0.5,1491,99,133.4035457111172,8.78566080219454,-27.885396412633057,1.1031169007259702,4.783993160329639,0.3675385647216633,0.11762403204925012
m05_joint_production_wealth,std_B_full,std,B_full,flat_1.0,F,full,8.0,0.5,1491,99,170.17198008927846,8.91255918900089,-32.88335596565448,1.0658746546325815,5.175018640646568,0.3675385647216633,0.14195878239976017
m05_joint_production_wealth,std_B_full,std,B_full,canonical_P1,F,full,23.0,0.5,1072,99,62.994990346808336,12.920849072776166,-10.697172475752593,1.465376151257046,5.888938454493449,0.32369402985074625,0.040805414738927
m05_joint_production_wealth,std_B_full,std,B_full,canonical_P1,F,full,18.0,0.5,1072,99,83.45364377060751,12.920398405619357,-13.51934722168306,1.4435818772500502,6.17290483054981,0.32369402985074625,0.05159606641340346
m05_joint_production_wealth,std_B_full,std,B_full,canonical_P1,F,full,15.0,0.5,1072,99,103.35773001925403,12.924481576381437,-16.054244194030705,1.4243069053831245,6.43803151179702,0.32369402985074625,0.061321652620536404
m05_joint_production_wealth,std_B_full,std,B_full,canonical_P1,F,full,12.0,0.5,1072,99,134.74879316417358,13.247354218236556,-20.31977572376034,1.4447641245847216,6.631411438592257,0.32369402985074625,0.07311456374229587
m05_joint_production_wealth,std_B_full,std,B_full,canonical_P1,F,full,10.0,0.5,1072,99,135.99970583716163,12.915925402089911,-22.955973818399016,1.4050323557071525,5.924371011791233,0.32369402985074625,0.07596869247286347
m05_joint_production_wealth,std_B_full,std,B_full,canonical_P1,F,full,8.0,0.5,1072,99,135.80837402534706,12.901575797162355,-22.955973818399027,1.4035345572889,5.916036283178618,0.32369402985074625,0.07599116039279863
m05_joint_production_wealth,std_B_full,std,B_full,flat_1.0,F,full,23.0,0.6,1491,99,53.75732361052965,8.79334163306788,-13.564807218375712,1.216249227066072,3.9629994547734313,0.3675385647216633,0.05368145950995762
m05_joint_production_wealth,std_B_full,std,B_full,flat_1.0,F,full,18.0,0.6,1491,99,70.17115913297663,8.791571585901558,-16.910299442017653,1.1913057026997362,4.149610678011989,0.3675385647216633,0.06787346540392684
m05_joint_production_wealth,std_B_full,std,B_full,flat_1.0,F,full,15.0,0.6,1491,99,85.66159284810423,8.790007810338961,-19.84350546318365,1.1687358465463256,4.316857876096297,0.3675385647216633,0.08066910736234996
m05_joint_production_wealth,std_B_full,std,B_full,flat_1.0,F,full,12.0,0.6,1491,99,109.38540154540672,8.787772157627092,-24.0000933081892,1.1355419825322386,4.5577073447494785,0.3675385647216633,0.09940893177070455
m05_joint_production_wealth,std_B_full,std,B_full,flat_1.0,F,full,10.0,0.6,1491,99,133.4035457111179,8.785660802194569,-27.885396412633046,1.1031169007259751,4.783993160329667,0.3675385647216633,0.11762403204925012
m05_joint_production_wealth,std_B_full,std,B_full,flat_1.0,F,full,8.0,0.6,1491,99,170.17198008927812,8.912559189000886,-32.883355965654495,1.06587465463258,5.175018640646555,0.3675385647216633,0.14195878239976017
m05_joint_production_wealth,std_B_full,std,B_full,canonical_P1,F,full,23.0,0.6,1072,99,62.99499034680813,12.92084907277614,-10.697172475752614,1.465376151257046,5.888938454493418,0.32369402985074625,0.040805414738926994
m05_joint_production_wealth,std_B_full,std,B_full,canonical_P1,F,full,18.0,0.6,1072,99,83.45364377060733,12.920398405619352,-13.519347221683068,1.4435818772500484,6.172904830549792,0.32369402985074625,0.051596066413403446
m05_joint_production_wealth,std_B_full,std,B_full,canonical_P1,F,full,15.0,0.6,1072,99,103.31366270617637,12.920004098361739,-16.054244194030773,1.4238466742490201,6.435286610663993,0.32369402985074625,0.06132603704120828
m05_joint_production_wealth,std_B_full,std,B_full,canonical_P1,F,full,12.0,0.6,1072,99,134.90723245871496,12.926159375131132,-19.743527278255623,1.395434196903561,6.832985340329434,0.32369402985074625,0.07556668913939792
m05_joint_production_wealth,std_B_full,std,B_full,canonical_P1,F,full,10.0,0.6,1072,99,168.94750983349627,13.204223465783173,-23.882890928634655,1.4117286745531872,7.073997462800234,0.32369402985074625,0.08705910450149631
m05_joint_production_wealth,std_B_full,std,B_full,canonical_P1,F,full,8.0,0.6,1072,99,172.86193198778093,12.908204890420604,-27.278436878028455,1.373624775816314,6.336944186380906,0.32369402985074625,0.09117693507193193
m05_joint_production_wealth,std_B_anch,std,B_anch,flat_1.0,P,full,23.0,0.3,1497,99,53.95638241911742,8.734151890167242,-13.655983513750023,1.2224859256493164,3.9511165464420395,0.3680694722778891,0.054177923927780404
m05_joint_production_wealth,std_B_anch,std,B_anch,flat_1.0,O,evaluation,23.0,0.3,793,50,9.302022321354109,3.6848842278542273,-13.655983513750034,0.5051887221413599,0.6811682448201568,0.3656998738965952,0.05969499436049255
m05_joint_production_wealth,std_B_anch,std,B_anch,flat_1.0,F,full,18.0,0.3,1497,99,70.45842470289423,8.732529861893964,-17.02163186580767,1.1976303292948773,4.139346054383195,0.3680694722778891,0.06850025329316341
m05_joint_production_wealth,std_B_anch,std,B_anch,flat_1.0,F,full,15.0,0.3,1497,99,86.04436214953613,8.731099285155999,-19.97169993068992,1.1751399413928658,4.308314387265268,0.3680694722778891,0.08141305490978545
m05_joint_production_wealth,std_B_anch,std,B_anch,flat_1.0,F,full,12.0,0.3,1497,99,109.93847860723159,8.729058277735998,-24.15083681974704,1.1420629033765208,4.552160218205768,0.3680694722778891,0.10032387346544866
m05_joint_production_wealth,std_B_anch,std,B_anch,flat_1.0,F,full,10.0,0.3,1497,99,134.1604623667328,8.727135636779927,-28.05573003000401,1.1097520193072716,4.781927336171819,0.3680694722778891,0.11870449623071087
m05_joint_production_wealth,std_B_anch,std,B_anch,flat_1.0,F,full,8.0,0.3,1497,99,172.69335988237532,8.90610148844941,-32.82760285963044,1.0804429363290668,5.260614386643017,0.3680694722778891,0.14288942123251228
m05_joint_production_wealth,std_B_anch,std,B_anch,canonical_P1,P,full,23.0,0.3,1080,99,64.06941702279106,13.009157516118716,-10.727819894720595,1.4935996628907848,5.972268145023676,0.32592592592592595,0.04101282776098388
m05_joint_production_wealth,std_B_anch,std,B_anch,canonical_P1,O,evaluation,23.0,0.3,527,50,20.334654609845604,9.630637828415962,-9.156407164639086,1.0892548126903598,2.220811530572333,0.31499051233396586,0.04258850563141347
m05_joint_production_wealth,std_B_anch,std,B_anch,canonical_P1,F,full,18.0,0.3,1080,99,73.33990494119114,13.003797840016977,-13.80838272083818,1.4917038709189003,5.311259574990933,0.32592592592592595,0.045912758388431126
m05_joint_production_wealth,std_B_anch,std,B_anch,canonical_P1,F,full,15.0,0.3,1080,99,73.09304559894119,12.950190050871864,-13.921750932750435,1.4856759908368289,5.250276775674268,0.32592592592592595,0.045999846660185265
m05_joint_production_wealth,std_B_anch,std,B_anch,canonical_P1,F,full,12.0,0.3,1080,99,73.09304559894119,12.950190050871864,-13.921750932750435,1.4856759908368289,5.250276775674268,0.32592592592592595,0.045999846660185265
m05_joint_production_wealth,std_B_anch,std,B_anch,canonical_P1,F,full,10.0,0.3,1080,99,73.09304559894119,12.950190050871864,-13.921750932750435,1.4856759908368289,5.250276775674268,0.32592592592592595,0.045999846660185265
m05_joint_production_wealth,std_B_anch,std,B_anch,canonical_P1,F,full,8.0,0.3,1080,99,73.09304559894119,12.950190050871864,-13.921750932750435,1.4856759908368289,5.250276775674268,0.32592592592592595,0.045999846660185265
m05_joint_production_wealth,std_B_anch,std,B_anch,flat_1.0,F,full,23.0,0.4,1497,99,53.956382419117354,8.73415189016722,-13.655983513749964,1.2224859256493148,3.951116546442052,0.3680694722778891,0.054177923927780376
m05_joint_production_wealth,std_B_anch,std,B_anch,flat_1.0,F,full,18.0,0.4,1497,99,70.4584247028951,8.732529861894028,-17.021631865807667,1.1976303292948878,4.139346054383246,0.3680694722778891,0.06850025329316342
m05_joint_production_wealth,std_B_anch,std,B_anch,flat_1.0,F,full,15.0,0.4,1497,99,86.0443621495359,8.731099285156,-19.971699930689894,1.1751399413928656,4.308314387265262,0.3680694722778891,0.08141305490978536
m05_joint_production_wealth,std_B_anch,std,B_anch,flat_1.0,F,full,12.0,0.4,1497,99,109.9384786072314,8.72905827773598,-24.150836819747145,1.142062903376519,4.552160218205741,0.3680694722778891,0.10032387346544866
m05_joint_production_wealth,std_B_anch,std,B_anch,flat_1.0,F,full,10.0,0.4,1497,99,134.16046236673233,8.727135636779897,-28.05573003000406,1.1097520193072679,4.781927336171794,0.3680694722778891,0.1187044962307109
